1.160000	0.146996	-0.110860	1.075405	0.381406	-0.292731	0.055648	0.607634	-0.472362	-3.912190
1.170000	0.150840	-0.113811	1.075766	0.387496	-0.297462	0.016481	0.610231	-0.473704	-3.920618
1.180000	0.154746	-0.116809	1.075735	0.393611	-0.302205	-0.022758	0.612737	-0.474933	-3.926716
1.190000	0.158713	-0.119855	1.075311	0.399750	-0.306960	-0.062046	0.615160	-0.476050	-3.930465
1.200000	0.162741	-0.122948	1.074493	0.405913	-0.311726	-0.101361	0.617505	-0.477056	-3.931851
1.210000	0.166831	-0.126089	1.073283	0.412100	-0.316501	-0.140677	0.619778	-0.477953	-3.930860
1.220000	0.170983	-0.129278	1.071680	0.418308	-0.321284	-0.179972	0.621981	-0.478738	-3.927481
1.230000	0.175197	-0.132515	1.069684	0.424539	-0.326075	-0.219221	0.624115	-0.479413	-3.921704
1.240000	0.179474	-0.135800	1.067296	0.430790	-0.330872	-0.258400	0.626182	-0.479976	-3.913520
1.250000	0.183813	-0.139133	1.064516	0.437062	-0.335674	-0.297486	0.628182	-0.480426	-3.902922
1.260000	0.188215	-0.142513	1.061346	0.443354	-0.340480	-0.336453	0.630117	-0.480763	-3.889904
1.270000	0.192680	-0.145942	1.057788	0.449664	-0.345289	-0.375279	0.631985	-0.480984	-3.874460
1.280000	0.197209	-0.149419	1.053841	0.455993	-0.350100	-0.413937	0.633787	-0.481089	-3.856587
1.290000	0.201800	-0.152944	1.049510	0.462340	-0.354911	-0.452406	0.635522	-0.481076	-3.836282
1.300000	0.206455	-0.156517	1.044794	0.468703	-0.359721	-0.490659	0.637191	-0.480944	-3.813543
1.310000	0.211174	-0.160139	1.039697	0.475083	-0.364529	-0.528672	0.638792	-0.480691	-3.788369
1.320000	0.215957	-0.163808	1.034221	0.481479	-0.369334	-0.566422	0.640326	-0.480318	-3.760759
1.330000	0.220804	-0.167525	1.028370	0.487889	-0.374135	-0.603884	0.641793	-0.479821	-3.730715
1.340000	0.225715	-0.171291	1.022145	0.494314	-0.378931	-0.641033	0.643191	-0.479201	-3.698239
1.350000	0.230690	-0.175104	1.015550	0.500753	-0.383719	-0.677845	0.644522	-0.478456	-3.663333
1.360000	0.235730	-0.178965	1.008589	0.507204	-0.388499	-0.714296	0.645784	-0.477584	-3.626002
1.370000	0.240834	-0.182874	1.001266	0.513668	-0.393271	-0.750362	0.646978	-0.476585	-3.586250
1.380000	0.246003	-0.186830	0.993583	0.520144	-0.398031	-0.786019	0.648104	-0.475458	-3.544084
1.390000	0.251237	-0.190834	0.985547	0.526630	-0.402779	-0.821242	0.649161	-0.474201	-3.499510
1.400000	0.256536	-0.194886	0.977160	0.533127	-0.407515	-0.856007	0.650149	-0.472814	-3.452536
1.410000	0.261900	-0.198985	0.968428	0.539633	-0.412236	-0.890291	0.651069	-0.471295	-3.403173
1.420000	0.267329	-0.203131	0.959356	0.546148	-0.416940	-0.924069	0.651920	-0.469644	-3.351429
1.430000	0.272823	-0.207323	0.949948	0.552671	-0.421628	-0.957318	0.652702	-0.467859	-3.297316
1.440000	0.278382	-0.211563	0.940211	0.559201	-0.426297	-0.990014	0.653416	-0.465940	-3.240847
1.450000	0.284007	-0.215849	0.930150	0.565739	-0.430947	-1.022134	0.654061	-0.463886	-3.182035
1.460000	0.289697	-0.220182	0.919771	0.572282	-0.435575	-1.053654	0.654637	-0.461696	-3.120895
1.470000	0.295453	-0.224561	0.909079	0.578831	-0.440181	-1.084551	0.655145	-0.459369	-3.057443
1.480000	0.301274	-0.228985	0.898082	0.585385	-0.444762	-1.114803	0.655584	-0.456904	-2.991697
1.490000	0.307160	-0.233456	0.886785	0.591943	-0.449319	-1.144386	0.655955	-0.454301	-2.923673
1.500000	0.313113	-0.237972	0.875196	0.598504	-0.453848	-1.173277	0.656257	-0.451558	-2.853393
1.510000	0.319130	-0.242533	0.863322	0.605068	-0.458350	-1.201454	0.656491	-0.448676	-2.780876
1.520000	0.325214	-0.247139	0.851170	0.611634	-0.462822	-1.228895	0.656657	-0.445653	-2.706145
1.530000	0.331363	-0.251789	0.838747	0.618201	-0.467263	-1.255578	0.656755	-0.442488	-2.629224
1.540000	0.337578	-0.256484	0.826061	0.624768	-0.471671	-1.281481	0.656785	-0.439182	-2.550135
1.550000	0.343858	-0.261222	0.813120	0.631336	-0.476046	-1.306583	0.656747	-0.435733	-2.468906
1.560000	0.350205	-0.266005	0.799932	0.637903	-0.480386	-1.330862	0.656641	-0.432142	-2.385564
1.570000	0.356617	-0.270830	0.786505	0.644469	-0.484689	-1.354297	0.656468	-0.428406	-2.300136
1.580000	0.363094	-0.275698	0.772849	0.651032	-0.488954	-1.376867	0.656226	-0.424526	-2.212654
1.590000	0.369637	-0.280609	0.758971	0.657593	-0.493179	-1.398553	0.655918	-0.420502	-2.123148
1.600000	0.376246	-0.285562	0.744881	0.664151	-0.497364	-1.419333	0.655542	-0.416333	-2.031650
1.610000	0.382920	-0.290556	0.730587	0.670704	-0.501506	-1.439189	0.655099	-0.412018	-1.938196
1.620000	0.389660	-0.295592	0.716100	0.677252	-0.505604	-1.458101	0.654589	-0.407557	-1.842819
1.630000	0.396465	-0.300668	0.701429	0.683796	-0.509657	-1.476049	0.654013	-0.402950	-1.745557
1.640000	0.403336	-0.305785	0.686583	0.690333	-0.513663	-1.493016	0.653369	-0.398197	-1.646448
1.650000	0.410272	-0.310941	0.671572	0.696863	-0.517621	-1.508983	0.652660	-0.393296	-1.545532
1.660000	0.417273	-0.316137	0.656406	0.703386	-0.521529	-1.523932	0.651884	-0.388249	-1.442850
1.670000	0.424340	-0.321372	0.641097	0.709900	-0.525386	-1.537845	0.651041	-0.383054	-1.338444
1.680000	0.431471	-0.326644	0.625653	0.716406	-0.529191	-1.550706	0.650133	-0.377712	-1.232359
1.690000	0.438668	-0.331955	0.610086	0.722903	-0.532941	-1.562498	0.649159	-0.372222	-1.124640
1.700000	0.445929	-0.337303	0.594407	0.729390	-0.536635	-1.573205	0.648119	-0.366585	-1.015334
